"","date","new_cases_clarke","cases_cum_clarke","X7_day_ave_clarke","wrf","collection_num","target","mean_copy_num_uL_rxn","mean_copy_num_L","sd_L","mean_total_copies","sd_total_copies"
"1859",2022-08-17,67,28841,31,"MI","207","N1",0.745573673939602,639063.149091088,155552.379801834,8708817726723.22,2119786322492.38
"1860",2022-08-17,67,28841,31,"MI","207","N2",1.12395584745605,963390.726390901,287495.163460205,13128584002514.6,3917833440170.02
"1861",2022-08-17,67,28841,31,"NO","207","N1",0.348120820477778,298389.274695239,88058.3275536555,7116012189241.85,2100022304340.76
"1862",2022-08-17,67,28841,31,"NO","207","N2",0.201988761799872,173133.224399891,116101.005707457,4128895505546.21,2768786420494.91
"1863",2022-08-18,30,28871,32,NA,NA,NA,NA,NA,NA,NA,NA
"1864",2022-08-19,58,28929,38,NA,NA,NA,NA,NA,NA,NA,NA
"1865",2022-08-20,40,28969,36,NA,NA,NA,NA,NA,NA,NA,NA
"1866",2022-08-21,17,28986,35,NA,NA,NA,NA,NA,NA,NA,NA
"1867",2022-08-22,16,29002,36,"CC","208","N1",1.33999486115397,1148567.02384626,321591.894428901,7173865211267.49,2008639335598.68
"1868",2022-08-22,16,29002,36,"CC","208","N2",2.02374018002304,1734634.44001975,507326.888056895,10834399216732,3168726454277.09
"1869",2022-08-22,16,29002,36,"MI","208","N1",0.955976401022623,819408.343733677,189951.204146459,11569701088429.3,2682031090076.42
"1870",2022-08-22,16,29002,36,"MI","208","N2",1.4407110871637,1234895.21756888,473843.321961653,17436200951654.6,6690468360212.99
"1871",2022-08-22,16,29002,36,"NO","208","N1",1.01590428386147,870775.100452685,229565.305638035,20997053724039.3,5535522379029.3
"1872",2022-08-22,16,29002,36,"NO","208","N2",1.16057459321921,994778.222759326,239958.902429749,23987148663212,5786143819752.81
"1873",2022-08-23,9,29011,34,NA,NA,NA,NA,NA,NA,NA,NA
"1874",2022-08-24,77,29088,35,"CC","209","N1",1.09893828426049,941947.100794706,243473.369203814,5812019238955.44,1502283838224.03
"1875",2022-08-24,77,29088,35,"CC","209","N2",1.42666112616254,1222852.39385361,653218.34456287,7545266218754.34,4030499783517.53
"1876",2022-08-24,77,29088,35,"MI","209","N1",1.81541727894967,1556071.95338543,594625.372617288,21205333199033,8103242994333.15
"1877",2022-08-24,77,29088,35,"MI","209","N2",5.06599000017216,4342277.14300471,2453095.09563027,59174277551645.3,33429494541419.2
"1878",2022-08-24,77,29088,35,"NO","209","N1",1.07399965648983,920571.134134143,244096.446212085,22197788556615.6,5885912668262.73
"1879",2022-08-24,77,29088,35,"NO","209","N2",2.25571931238379,1933473.69632896,508452.30161952,46621970534907.2,12260341720458.5
"1880",2022-08-25,42,29130,37,NA,NA,NA,NA,NA,NA,NA,NA
"1881",2022-08-26,29,29159,33,NA,NA,NA,NA,NA,NA,NA,NA
"1882",2022-08-27,73,29232,38,NA,NA,NA,NA,NA,NA,NA,NA
"1883",2022-08-28,16,29248,37,NA,NA,NA,NA,NA,NA,NA,NA
"1884",2022-08-29,6,29254,36,"CC","210","N1",0.408928258025757,350509.935450649,178578.110735515,2083113389164.16,1061306444870.14
"1885",2022-08-29,6,29254,36,"CC","210","N2",0.564988293410933,484275.680066514,175271.420758555,2878095743266.51,1041654476500.22
"1886",2022-08-29,6,29254,36,"MI","210","N1",0.935298163852473,801684.140444977,153156.724042371,10985625446736.2,2098734801021.18
"1887",2022-08-29,6,29254,36,"MI","210","N2",2.4829894054617,2128276.63325288,164093.490555909,29164166734020.1,2248603327108.58
"1888",2022-08-29,6,29254,36,"NO","210","N1",0.712231314992388,610483.984279189,115657.763080769,13611390533899.4,2578712991837.65
"1889",2022-08-29,6,29254,36,"NO","210","N2",1.10781342425878,949554.363650383,144062.74101238,21171325718027.1,3212032223283.92
"1890",2022-08-30,40,29294,40,NA,NA,NA,NA,NA,NA,NA,NA
"1891",2022-08-31,29,29323,34,"CC","211","N1",0.611999691629926,524571.164254222,129342.772725538,2938861057701.77,724630829448.409
"1892",2022-08-31,29,29323,34,"CC","211","N2",1.08921940265488,933616.630847036,96318.2118812608,5230500161250.53,539613805207.416
"1893",2022-08-31,29,29323,34,"MI","211","N1",0.56410297535431,483516.83601798,93440.0325860951,6753841930391.73,1305185596543.89
"1894",2022-08-31,29,29323,34,"MI","211","N2",0.774815477521976,664127.552161694,198206.487771572,9276641834972.79,2768580509030.18
"1895",2022-08-31,29,29323,34,"NO","211","N1",0.427710164282185,366608.712241873,26872.9610861939,8853936140899.89,649006620489.346
"1896",2022-08-31,29,29323,34,"NO","211","N2",0.778898902282089,667627.630527505,278359.666872779,16123818690623.3,6722640876760.53
"1897",2022-09-01,32,29355,32,NA,NA,NA,NA,NA,NA,NA,NA
"1898",2022-09-02,20,29375,31,NA,NA,NA,NA,NA,NA,NA,NA
"1899",2022-09-03,16,29391,23,NA,NA,NA,NA,NA,NA,NA,NA
"1900",2022-09-04,8,29399,22,NA,NA,NA,NA,NA,NA,NA,NA
"1901",2022-09-05,9,29408,22,"CC","212","N1",0.696693566185798,597165.913873542,174730.568980669,3662038871698.39,1071511485862.69
"1902",2022-09-05,9,29408,22,"CC","212","N2",0.707972426239653,606833.508205417,293945.480677901,3721324081079.31,1802580742460.95
"1903",2022-09-05,9,29408,22,"MI","212","N1",0.536031838223278,459455.861334239,249039.573968556,6974307536333.5,3780294743722.2
"1904",2022-09-05,9,29408,22,"MI","212","N2",0.657759309026137,563793.693450975,266867.184130167,8558103043356.28,4050908846987.49
"1905",2022-09-05,9,29408,22,"NO","212","N1",0.397375827718335,340607.852330002,128892.310008891,7362133514347.4,2785967466007.62
"1906",2022-09-05,9,29408,22,"NO","212","N2",0.626764279299937,537226.525114232,339900.021652269,11611985391070.5,7346833972897.1
"1907",2022-09-06,5,29413,17,NA,NA,NA,NA,NA,NA,NA,NA
"1908",2022-09-07,36,29449,18,NA,NA,NA,NA,NA,NA,NA,NA
"1909",2022-09-08,8,29457,15,NA,NA,NA,NA,NA,NA,NA,NA
"1910",2022-09-09,15,29472,14,NA,NA,NA,NA,NA,NA,NA,NA
"1911",2022-09-10,12,29484,13,NA,NA,NA,NA,NA,NA,NA,NA
"1912",2022-09-11,6,29490,13,NA,NA,NA,NA,NA,NA,NA,NA
"1913",2022-09-12,9,29499,13,NA,NA,NA,NA,NA,NA,NA,NA
"1914",2022-09-13,8,29507,13,"CC","214","N1",0.339900083868375,291342.929030035,137994.453870799,1709421277318.36,809666657721.946
"1915",2022-09-13,8,29507,13,"CC","214","N2",0.59292429917538,508220.827864612,214888.95758671,2981927516210.82,1260836353854.38
"1916",2022-09-13,8,29507,13,"MI","214","N1",0.778510947280667,667295.097669144,311658.148803276,9371406337327.36,4376886869057.82
"1917",2022-09-13,8,29507,13,"MI","214","N2",1.23337339401123,1057177.19486677,410183.357769847,14846860254568.5,5760562203884.92
"1918",2022-09-13,8,29507,13,"NO","214","N1",0.657195313226465,563310.268479827,387674.636391213,12986074369543.9,8937120342130.72
"1919",2022-09-13,8,29507,13,"NO","214","N2",0.747663542929208,640854.465367893,857230.752104671,14773712131647,19761866455466.5
"1920",2022-09-14,23,29530,12,"CC","215","N1",0.35594276846838,305093.801544326,99823.793230758,1732357690955.86,566810977700.465
"1921",2022-09-14,23,29530,12,"CC","215","N2",0.447814379530791,383840.896740678,154220.099508738,2179492753396.69,875679460322.057
"1922",2022-09-14,23,29530,12,"MI","215","N1",0.437185065826003,374730.056422288,233859.420761681,5120809919402.19,3195766181703.16
"1923",2022-09-14,23,29530,12,"MI","215","N2",0.898549064243867,770184.912209028,334810.242988441,10524831063375.9,4575292491298.25
"1924",2022-09-14,23,29530,12,"NO","215","N1",0.0924763098027397,79265.4084023483,69118.9118283068,1794311376329.59,1564627651743.46
"1925",2022-09-14,23,29530,12,"NO","215","N2",0.200225575267738,171621.921658061,179716.295389401,3884962844012.58,4068193173145.34
"1926",2022-09-15,8,29538,12,NA,NA,NA,NA,NA,NA,NA,NA
"1927",2022-09-16,8,29546,11,NA,NA,NA,NA,NA,NA,NA,NA
"1928",2022-09-17,8,29554,10,NA,NA,NA,NA,NA,NA,NA,NA
"1929",2022-09-18,7,29561,10,NA,NA,NA,NA,NA,NA,NA,NA
"1930",2022-09-19,0,29561,9,"CC","216","N1",0.367266257636075,314799.64940235,165942.319054545,1847050898308.43,973647556657.01
"1931",2022-09-19,0,29561,9,"CC","216","N2",0.383917012941691,329071.725378592,173426.500684072,1930790669946.34,1017560135429.46
"1932",2022-09-19,0,29561,9,"MI","216","N1",0.375433540738797,321800.177776112,172797.332747301,4324416918891.93,2322086067310.11
"1933",2022-09-19,0,29561,9,"MI","216","N2",0.162391186393852,139192.445480445,117660.711343478,1870496686413.76,1581148818309.84
"1934",2022-09-19,0,29561,9,"NO","216","N1",0.0754714126941612,64689.7823092811,59748.9525325416,1417839849849.47,1309549095131.95
"1935",2022-09-19,0,29561,9,"NO","216","N2",0.0354726071571127,30405.0918489537,44088.1302671137,666404327281.139,966302648835.777
"1936",2022-09-20,18,29579,10,NA,NA,NA,NA,NA,NA,NA,NA
"1937",2022-09-21,115,29694,23,"CC","217","N1",0.346927182029969,297366.156025687,132464.726002941,1632196589987.74,727078282765.25
"1938",2022-09-21,115,29694,23,"CC","217","N2",0.468605539287735,401661.890818059,86386.9736832082,2204659660276.3,474164665372.722
"1939",2022-09-21,115,29694,23,"MI","217","N1",0.399359187399329,342307.874913711,105984.018198955,4522257028192.11,1400163438533.47
"1940",2022-09-21,115,29694,23,"MI","217","N2",0.390701472124462,334886.976106682,237607.878947778,4424218933701.74,3139056911256.51
"1941",2022-09-21,115,29694,23,"NO","217","N1",0.133184362217884,114158.024758186,113724.686390539,2700843303124.28,2690591031935.07
"1942",2022-09-21,115,29694,23,"NO","217","N2",0.0991254502840175,84964.671672015,137166.159031284,2010163236212.26,3245188437866.33
"1943",2022-09-22,6,29700,23,NA,NA,NA,NA,NA,NA,NA,NA
"1944",2022-09-23,12,29712,24,NA,NA,NA,NA,NA,NA,NA,NA
"1945",2022-09-24,3,29715,23,NA,NA,NA,NA,NA,NA,NA,NA
"1946",2022-09-25,3,29718,22,NA,NA,NA,NA,NA,NA,NA,NA
"1947",2022-09-26,3,29721,23,"CC","218","N1",0.695963933533346,596540.514457154,677031.946143628,3500133164688.44,3972407423839.9
"1948",2022-09-26,3,29721,23,"CC","218","N2",0.977597975326905,837941.121708776,1202704.69858738,4916523587367.8,7056732109273.49
"1949",2022-09-26,3,29721,23,"MI","218","N1",0.186261776066837,159652.950914432,94237.3998276541,2181710275684.81,1287785176410.58
"1950",2022-09-26,3,29721,23,"MI","218","N2",0.0457123589523131,39182.0219591255,87577.710343698,535435264056.899,1196778321248.82
"1951",2022-09-26,3,29721,23,"NO","218","N1",0.189483452821552,162414.388132758,115251.33381944,3541277082134.16,2512935656947.85
"1952",2022-09-26,3,29721,23,"NO","218","N2",0.11014722238156,94411.9048984801,121483.853064573,2058553548989.31,2648829267240
"1953",2022-09-27,3,29724,21,NA,NA,NA,NA,NA,NA,NA,NA
"1954",2022-09-28,3,29727,5,"CC","219","N1",0.247931921421,212513.075503714,131756.321710969,1150362243233.79,713214927808.124
"1955",2022-09-28,3,29727,5,"CC","219","N2",0.189465242225738,162398.779050633,183775.503089127,879086725954.66,994801846822.517
"1956",2022-09-28,3,29727,5,"MI","219","N1",0.168889996236723,144762.853917191,113469.073268708,1917953641963.36,1503344376247.35
"1957",2022-09-28,3,29727,5,"MI","219","N2",0.289507410220484,248149.208760414,206435.312521718,3287712737168.16,2735048037304.93
"1958",2022-09-28,3,29727,5,"NO","219","N1",0.280190332387016,240163.142046013,143544.717804541,5436513438003.75,3249386149142.45
"1959",2022-09-28,3,29727,5,"NO","219","N2",0.207025815651976,177450.699130265,136939.993496069,4016907432948.28,3099876644264.13
"1960",2022-09-29,6,29733,5,NA,NA,NA,NA,NA,NA,NA,NA
"1961",2022-09-30,3,29736,3,NA,NA,NA,NA,NA,NA,NA,NA
"1962",2022-10-01,9,29745,4,NA,NA,NA,NA,NA,NA,NA,NA
"1963",2022-10-02,3,29748,4,NA,NA,NA,NA,NA,NA,NA,NA
"1964",2022-10-03,2,29750,4,"CC","220","N1",0.245569674595089,210488.292510077,42026.6451297188,1195176731025.85,238632124110.733
"1965",2022-10-03,2,29750,4,"CC","220","N2",0.259443722502418,222380.333573501,162342.662878738,1262701107768.7,921800309231.704
"1966",2022-10-03,2,29750,4,"MI","220","N1",0.608641383295466,521692.614253256,184690.968120806,6793382309886.24,2405010769461.58
"1967",2022-10-03,2,29750,4,"MI","220","N2",0.68973089612452,591197.910963875,358342.943451099,7698467105447.66,4666273867798.14
"1968",2022-10-03,2,29750,4,"NO","220","N1",0.0641777259764934,55009.4794084229,61112.7038864955,1199424576657.24,1332499048813.32
"1969",2022-10-03,2,29750,4,"NO","220","N2",0.129621575806581,111104.207834212,116288.874076226,2422511881215.58,2535558144865.27
"1970",2022-10-04,2,29752,4,NA,NA,NA,NA,NA,NA,NA,NA
"1971",2022-10-05,8,29760,5,"CC","221","N1",0.400288583416922,343104.500071648,205712.709874026,1883247248143.51,1129125076172.15
"1972",2022-10-05,8,29760,5,"CC","221","N2",0.7201138584937,617240.450137457,354657.085300626,3387936849914.51,1946657592038.37
"1973",2022-10-05,8,29760,5,"MI","221","N1",0.515135412502597,441544.63928794,135014.59978937,5732996301013.88,1753023663527.17
"1974",2022-10-05,8,29760,5,"MI","221","N2",0.612490569088194,524991.916361309,439372.817586676,6816472099888.5,5704797462953.28
"1975",2022-10-05,8,29760,5,"NO","221","N1",0.316212224396738,271039.049482919,164511.102046068,6299602719781.25,3823635700688.71
"1976",2022-10-05,8,29760,5,"NO","221","N2",0.440913643466053,377925.980113759,247060.818077156,8783913376108.1,5742290656934.73
"1977",2022-10-06,8,29768,5,NA,NA,NA,NA,NA,NA,NA,NA
"1978",2022-10-07,2,29770,5,NA,NA,NA,NA,NA,NA,NA,NA
"1979",2022-10-08,9,29779,5,NA,NA,NA,NA,NA,NA,NA,NA
"1980",2022-10-09,4,29783,5,NA,NA,NA,NA,NA,NA,NA,NA
"1981",2022-10-10,4,29787,5,"CC","222","N1",0.672719624460108,576616.820965806,85126.1445813225,3164960066365.65,467244170491.397
"1982",2022-10-10,4,29787,5,"CC","222","N2",0.86213889073155,738976.192055615,192828.749178465,4056125407395.4,1058407019370.1
"1983",2022-10-10,4,29787,5,"MI","222","N1",0.517703860119853,443746.165817017,266175.007988387,5912759330879.79,3546687010202.41
"1984",2022-10-10,4,29787,5,"MI","222","N2",0.524152383056571,449273.471191347,60852.2218667277,5986408702850.18,810834144301.385
"1985",2022-10-10,4,29787,5,"NO","222","N1",0.375420154472097,321788.703833226,74651.9175547284,6882277302181.92,1596622851054.27
"1986",2022-10-10,4,29787,5,"NO","222","N2",0.112173652444151,96148.8449521291,91485.043874138,2056389815311.85,1956642459613.54
"1987",2022-10-11,2,29789,5,NA,NA,NA,NA,NA,NA,NA,NA
"1988",2022-10-12,0,29789,4,"CC","223","N1",0.476525605515773,408450.519013519,43167.4719040527,2164613750850.55,228769211748.448
"1989",2022-10-12,0,29789,4,"CC","223","N2",0.490020816021291,420017.842303963,317122.706539112,2225915636610.18,1680615250384.31
"1990",2022-10-12,0,29789,4,"MI","223","N1",0.342892849456423,293908.156676934,159934.921916129,4105357010102.14,2233997042723.26
"1991",2022-10-12,0,29789,4,"MI","223","N2",0.246048369565362,210898.602484596,51524.8495726056,2945866034887.19,719707492228.151
"1992",2022-10-12,0,29789,4,"NO","223","N1",0.302421527048712,259218.451756039,148927.095995004,6172050671414.9,3545988245053.32
"1993",2022-10-12,0,29789,4,"NO","223","N2",0.234487706176152,200989.462436702,75749.5896049311,4785605107105.82,1803615067574.47
"1994",2022-10-13,11,29800,5,NA,NA,NA,NA,NA,NA,NA,NA
"1995",2022-10-14,3,29803,5,NA,NA,NA,NA,NA,NA,NA,NA
"1996",2022-10-15,4,29807,4,NA,NA,NA,NA,NA,NA,NA,NA
"1997",2022-10-16,6,29813,4,NA,NA,NA,NA,NA,NA,NA,NA
"1998",2022-10-17,2,29815,4,"CC","224","N1",0.404141876322598,346407.322562227,264466.046459724,1940714739492.41,1481646377055.07
"1999",2022-10-17,2,29815,4,"CC","224","N2",0.359631224282989,308255.335099705,177515.117000434,1726971785498.86,994511898586.027
"2000",2022-10-17,2,29815,4,"MI","224","N1",0.691261225206781,592509.621605812,358757.122100524,8096839566669.52,4902534499229.66
"2001",2022-10-17,2,29815,4,"MI","224","N2",0.846428609849541,725510.237013892,415968.687737311,9914336879724.08,5684349429194.18
"2002",2022-10-17,2,29815,4,"NO","224","N1",0.158757608075587,136077.949779075,67278.7678581833,2807354033708.98,1387993577477.35
"2003",2022-10-17,2,29815,4,"NO","224","N2",0.226308885035953,193979.044316531,140566.290993218,4001881667097.01,2899950687558.07
"2004",2022-10-18,3,29818,4,NA,NA,NA,NA,NA,NA,NA,NA
"2005",2022-10-19,5,29823,5,"CC","225","N1",0.57269758828348,490883.647100125,365961.812449831,2750129882522.54,2050266946609.26
"2006",2022-10-19,5,29823,5,"CC","225","N2",0.389167680956809,333572.297962979,242320.044237271,1868807710399.42,1357575463611.19
"2007",2022-10-19,5,29823,5,"MI","225","N1",0.657261817100326,563367.27180028,224838.704996762,7485342126252.69,2987384454809.1
"2008",2022-10-19,5,29823,5,"MI","225","N2",0.719517949986436,616729.671416945,187747.292838654,8194357075829.25,2494558684043.13
"2009",2022-10-19,5,29823,5,"NO","225","N1",0.250605759154761,214804.936418367,128997.475355053,4651073594981.81,2793123665811.16
"2010",2022-10-19,5,29823,5,"NO","225","N2",0.292671835501679,250861.573287154,184300.502419407,5431791554543.21,3990574959018.92
"2011",2022-10-20,2,29825,4,NA,NA,NA,NA,NA,NA,NA,NA
"2012",2022-10-21,5,29830,4,NA,NA,NA,NA,NA,NA,NA,NA
"2013",2022-10-22,4,29834,4,NA,NA,NA,NA,NA,NA,NA,NA
"2014",2022-10-23,5,29839,4,NA,NA,NA,NA,NA,NA,NA,NA
"2015",2022-10-24,1,29840,4,"CC","226","N1",1.07050266621734,917573.713900579,228617.027191923,5105887287134.5,1272151495926.79
"2016",2022-10-24,1,29840,4,"CC","226","N2",1.65338983283734,1417191.28528915,439613.441218937,7886035592972.22,2446252161291.12
"2017",2022-10-24,1,29840,4,"MI","226","N1",0.414900442418556,355628.950644477,201436.97299729,4913635059115.75,2783203591630.9
"2018",2022-10-24,1,29840,4,"MI","226","N2",0.677935116307178,581087.24254901,228573.810056291,8028735124683.68,3158146390086.93
"2019",2022-10-24,1,29840,4,"NO","226","N1",0.205164049415306,175854.899498833,82633.8925166855,3401639594021.7,1598424163295.81
"2020",2022-10-24,1,29840,4,"NO","226","N2",0.147038505675446,126033.004864668,132837.404830519,2437912510387.73,2569533047565.62
"2021",2022-10-25,4,29844,4,NA,NA,NA,NA,NA,NA,NA,NA
"2022",2022-10-26,3,29847,3,"CC","227","N1",0.456245940174056,391067.94872062,312994.82278684,2146511159461.46,1717979911582.02
"2023",2022-10-26,3,29847,3,"CC","227","N2",0.488999512245388,419142.439067476,350987.495925064,2300607671392.1,1926515786577.06
"2024",2022-10-26,3,29847,3,"MI","227","N1",0.331653418851424,284274.359015506,229252.168473708,3906224854940.02,3150162827355.28
"2025",2022-10-26,3,29847,3,"MI","227","N2",0.574479808688188,492411.264589875,108787.692414478,6766242046080.91,1494855848035.96
"2026",2022-10-26,3,29847,3,"NO","227","N1",1.14779305104091,983822.615177924,1199616.51122675,21749164279808.7,26519675572535
"2027",2022-10-26,3,29847,3,"NO","227","N2",0.294508361691204,252435.73859246,198294.248948392,5580544972275.67,4383650192204.52
"2028",2022-10-27,2,29849,3,NA,NA,NA,NA,NA,NA,NA,NA
"2029",2022-10-28,7,29856,4,NA,NA,NA,NA,NA,NA,NA,NA
"2030",2022-10-29,6,29862,4,NA,NA,NA,NA,NA,NA,NA,NA
"2031",2022-10-30,3,29865,4,NA,NA,NA,NA,NA,NA,NA,NA
"2032",2022-10-31,4,29869,4,"CC","228","N1",0.418230201519843,358483.029874151,90044.6238197628,2130498236401.98,535143636542.102
"2033",2022-10-31,4,29869,4,"CC","228","N2",0.50477804381389,432666.89469762,79764.2860762085,2571379896075.99,474046626064.513
"2034",2022-10-31,4,29869,4,"MI","228","N1",0.272338728044111,233433.195466381,150992.599273726,3348996935786.98,2166246112871.51
"2035",2022-10-31,4,29869,4,"MI","228","N2",0.329193343585063,282165.723072911,123599.017509488,4048148079656.45,1773238506539.54
"2036",2022-10-31,4,29869,4,"NO","228","N1",0.111027900611357,95166.7719525921,86908.0684026275,1966939066185.16,1796245384817.47
