,date,new_cases_clarke,cases_cum_clarke,X7_day_ave_clarke,wrf,collection_num,target,mean_copy_num_uL_rxn,mean_copy_num_L,sd_L,se_L,mean_total_copies,sd_total_copies,lo_95,up_95
1893,8/31/22,29,29316,34,MI,211,N1,0.564102975,483516.836,93440.03259,53947.62797,6.75384E+12,1.30519E+12,375621.5801,591412.092
1894,8/31/22,29,29316,34,MI,211,N2,0.774815478,664127.5522,198206.4878,114434.5691,9.27664E+12,2.76858E+12,435258.414,892996.6903
1895,8/31/22,29,29316,34,NO,211,N1,0.427710164,366608.7122,26872.96109,15515.11132,8.85394E+12,6.49007E+11,335578.4896,397638.9349
1896,8/31/22,29,29316,34,NO,211,N2,0.778898902,667627.6305,278359.6669,160711.0286,1.61238E+13,6.72264E+12,346205.5733,989049.6877
1897,9/1/22,32,29348,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,9/2/22,20,29368,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,9/3/22,16,29384,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,9/4/22,8,29392,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,9/5/22,9,29401,22,CC,212,N1,0.696693566,597165.9139,174730.569,71333.45608,3.66204E+12,1.07151E+12,454499.0017,739832.826
1902,9/5/22,9,29401,22,CC,212,N2,0.707972426,606833.5082,293945.4807,120002.74,3.72132E+12,1.80258E+12,366828.0283,846838.9882
1903,9/5/22,9,29401,22,MI,212,N1,0.536031838,459455.8613,249039.574,101669.9803,6.97431E+12,3.78029E+12,256115.9007,662795.822
1904,9/5/22,9,29401,22,MI,212,N2,0.657759309,563793.6935,266867.1841,108948.0717,8.5581E+12,4.05091E+12,345897.55,781689.8369
1905,9/5/22,9,29401,22,NO,212,N1,0.397375828,340607.8523,128892.31,52620.06522,7.36213E+12,2.78597E+12,235367.7219,445847.9828
1906,9/5/22,9,29401,22,NO,212,N2,0.626764279,537226.5251,339900.0217,138763.6028,1.1612E+13,7.34683E+12,259699.3196,814753.7307
1907,9/6/22,5,29406,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,9/7/22,36,29442,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,9/8/22,8,29450,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,9/9/22,15,29465,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,9/10/22,12,29477,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,9/11/22,6,29483,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,9/12/22,9,29492,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,9/13/22,8,29500,13,CC,214,N1,0.339900084,291342.929,137994.4539,56335.99989,1.70942E+12,8.09667E+11,178670.9293,404014.9288
1915,9/13/22,8,29500,13,CC,214,N2,0.592924299,508220.8279,214888.9576,87728.04957,2.98193E+12,1.26084E+12,332764.7287,683676.927
1916,9/13/22,8,29500,13,MI,214,N1,0.778510947,667295.0977,311658.1488,127233.9065,9.37141E+12,4.37689E+12,412827.2848,921762.9106
1917,9/13/22,8,29500,13,MI,214,N2,1.233373394,1057177.195,410183.3578,167456.6546,1.48469E+13,5.76056E+12,722263.8857,1392090.504
1918,9/13/22,8,29500,13,NO,214,N1,0.657195313,563310.2685,387674.6364,158267.5076,1.29861E+13,8.93712E+12,246775.2534,879845.2836
1919,9/13/22,8,29500,13,NO,214,N2,0.747663543,640854.4654,857230.7521,349962.9891,1.47737E+13,1.97619E+13,-59071.51279,1340780.444
1920,9/14/22,23,29523,12,CC,215,N1,0.355942768,305093.8015,99823.79323,40752.89293,1.73236E+12,5.66811E+11,223588.0157,386599.5874
1921,9/14/22,23,29523,12,CC,215,N2,0.44781438,383840.8967,154220.0995,62960.09198,2.17949E+12,8.75679E+11,257920.7128,509761.0807
1922,9/14/22,23,29523,12,MI,215,N1,0.437185066,374730.0564,233859.4208,95472.70873,5.12081E+12,3.19577E+12,183784.639,565675.4739
1923,9/14/22,23,29523,12,MI,215,N2,0.898549064,770184.9122,334810.243,136685.7093,1.05248E+13,4.57529E+12,496813.4935,1043556.331
1924,9/14/22,23,29523,12,NO,215,N1,0.09247631,79265.4084,69118.91183,28217.67759,1.79431E+12,1.56463E+12,22830.05322,135700.7636
1925,9/14/22,23,29523,12,NO,215,N2,0.200225575,171621.9217,179716.2954,73368.87036,3.88496E+12,4.06819E+12,24884.18094,318359.6624
1926,9/15/22,8,29531,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,9/16/22,8,29539,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,9/17/22,8,29547,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,9/18/22,7,29554,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,9/19/22,0,29554,9,CC,216,N1,0.367266258,314799.6494,165942.3191,67745.66807,1.84705E+12,9.73648E+11,179308.3133,450290.9855
1931,9/19/22,0,29554,9,CC,216,N2,0.383917013,329071.7254,173426.5007,70801.07243,1.93079E+12,1.01756E+12,187469.5805,470673.8702
1932,9/19/22,0,29554,9,MI,216,N1,0.375433541,321800.1778,172797.3327,70544.21569,4.32442E+12,2.32209E+12,180711.7464,462888.6092
1933,9/19/22,0,29554,9,MI,216,N2,0.162391186,139192.4455,117660.7113,48034.78426,1.8705E+12,1.58115E+12,43122.87696,235262.014
1934,9/19/22,0,29554,9,NO,216,N1,0.075471413,64689.78231,59748.95253,24392.40773,1.41784E+12,1.30955E+12,15904.96685,113474.5978
1935,9/19/22,0,29554,9,NO,216,N2,0.035472607,30405.09185,44088.13027,17998.90381,6.66404E+11,9.66303E+11,-5592.715774,66402.89947
1936,9/20/22,18,29572,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,9/21/22,113,29685,23,CC,217,N1,0.346927182,297366.156,132464.726,54078.49794,1.6322E+12,7.27078E+11,189209.1602,405523.1519
1938,9/21/22,113,29685,23,CC,217,N2,0.468605539,401661.8908,86386.97368,35267.33432,2.20466E+12,4.74165E+11,331127.2222,472196.5595
1939,9/21/22,113,29685,23,MI,217,N1,0.399359187,342307.8749,105984.0182,43267.79425,4.52226E+12,1.40016E+12,255772.2864,428843.4634
1940,9/21/22,113,29685,23,MI,217,N2,0.390701472,334886.9761,237607.8789,97003.01038,4.42422E+12,3.13906E+12,140880.9553,528892.9969
1941,9/21/22,113,29685,23,NO,217,N1,0.133184362,114158.0248,113724.6864,46427.9088,2.70084E+12,2.69059E+12,21302.20715,207013.8424
1942,9/21/22,113,29685,23,NO,217,N2,0.09912545,84964.67167,137166.159,55997.84993,2.01016E+12,3.24519E+12,-27031.0282,196960.3715
1943,9/22/22,6,29691,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,9/23/22,12,29703,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,9/24/22,3,29706,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,9/25/22,3,29709,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,9/26/22,3,29712,23,CC,218,N1,0.695963934,596540.5145,677031.9461,276397.1346,3.50013E+12,3.97241E+12,43746.24525,1149334.784
1948,9/26/22,3,29712,23,CC,218,N2,0.977597975,837941.1217,1202704.699,491002.1371,4.91652E+12,7.05673E+12,-144063.1526,1819945.396
1949,9/26/22,3,29712,23,MI,218,N1,0.186261776,159652.9509,94237.39983,38472.25738,2.18171E+12,1.28779E+12,82708.43616,236597.4657
1950,9/26/22,3,29712,23,MI,218,N2,0.045712359,39182.02196,87577.71034,35753.45053,5.35435E+11,1.19678E+12,-32324.8791,110688.923
1951,9/26/22,3,29712,23,NO,218,N1,0.189483453,162414.3881,115251.3338,47051.16001,3.54128E+12,2.51294E+12,68312.06812,256516.7081
1952,9/26/22,3,29712,23,NO,218,N2,0.110147222,94411.9049,121483.8531,49595.57533,2.05855E+12,2.64883E+12,-4779.245767,193603.0556
1953,9/27/22,3,29715,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,9/28/22,3,29718,5,CC,219,N1,0.247931921,212513.0755,131756.3217,53789.2931,1.15036E+12,7.13215E+11,104934.4893,320091.6617
1955,9/28/22,3,29718,5,CC,219,N2,0.189465242,162398.7791,183775.5031,75026.03497,8.79087E+11,9.94802E+11,12346.70912,312450.849
1956,9/28/22,3,29718,5,MI,219,N1,0.168889996,144762.8539,113469.0733,46323.55518,1.91795E+12,1.50334E+12,52115.74355,237409.9643
1957,9/28/22,3,29718,5,MI,219,N2,0.28950741,248149.2088,206435.3125,84276.86343,3.28771E+12,2.73505E+12,79595.4819,416702.9356
1958,9/28/22,3,29718,5,NO,219,N1,0.280190332,240163.142,143544.7178,58601.88565,5.43651E+12,3.24939E+12,122959.3707,357366.9133
1959,9/28/22,3,29718,5,NO,219,N2,0.207025816,177450.6991,136939.9935,55905.51824,4.01691E+12,3.09988E+12,65639.66265,289261.7356
1960,9/29/22,6,29724,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,9/30/22,3,29727,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,10/1/22,9,29736,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,10/2/22,3,29739,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,10/3/22,2,29741,4,CC,220,N1,0.245569675,210488.2925,42026.64513,17157.30603,1.19518E+12,2.38632E+11,176173.6805,244802.9046
1965,10/3/22,2,29741,4,CC,220,N2,0.259443723,222380.3336,162342.6629,66276.11459,1.2627E+12,9.218E+11,89828.10439,354932.5628
1966,10/3/22,2,29741,4,MI,220,N1,0.608641383,521692.6143,184690.9681,75399.772,6.79338E+12,2.40501E+12,370893.0703,672492.1583
1967,10/3/22,2,29741,4,MI,220,N2,0.689730896,591197.911,358342.9435,146292.8941,7.69847E+12,4.66627E+12,298612.1228,883783.6991
1968,10/3/22,2,29741,4,NO,220,N1,0.064177726,55009.47941,61112.70389,24949.15689,1.19942E+12,1.3325E+12,5111.165634,104907.7932
1969,10/3/22,2,29741,4,NO,220,N2,0.129621576,111104.2078,116288.8741,47474.73404,2.42251E+12,2.53556E+12,16154.73975,206053.6759
1970,10/4/22,2,29743,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,10/5/22,8,29751,5,CC,221,N1,0.400288583,343104.5001,205712.7099,83981.86213,1.88325E+12,1.12913E+12,175140.7758,511068.2243
1972,10/5/22,8,29751,5,CC,221,N2,0.720113858,617240.4501,354657.0853,144788.1488,3.38794E+12,1.94666E+12,327664.1526,906816.7477
1973,10/5/22,8,29751,5,MI,221,N1,0.515135413,441544.6393,135014.5998,55119.47955,5.733E+12,1.75302E+12,331305.6802,551783.5984
1974,10/5/22,8,29751,5,MI,221,N2,0.612490569,524991.9164,439372.8176,179373.2017,6.81647E+12,5.7048E+12,166245.513,883738.3197
1975,10/5/22,8,29751,5,NO,221,N1,0.316212224,271039.0495,164511.102,67161.37617,6.2996E+12,3.82364E+12,136716.2971,405361.8018
1976,10/5/22,8,29751,5,NO,221,N2,0.440913643,377925.9801,247060.8181,100862.1566,8.78391E+12,5.74229E+12,176201.6669,579650.2934
1977,10/6/22,8,29759,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,10/7/22,2,29761,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,10/8/22,9,29770,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,10/9/22,4,29774,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,10/10/22,4,29778,5,CC,222,N1,0.672719624,576616.821,85126.14458,49147.60249,3.16496E+12,4.67244E+11,478321.616,674912.0259
1982,10/10/22,4,29778,5,CC,222,N2,0.862138891,738976.1921,192828.7492,111329.7302,4.05613E+12,1.05841E+12,516316.7316,961635.6525
1983,10/10/22,4,29778,5,MI,222,N1,0.51770386,443746.1658,266175.008,153676.2125,5.91276E+12,3.54669E+12,136393.7408,751098.5908
1984,10/10/22,4,29778,5,MI,222,N2,0.524152383,449273.4712,60852.22187,35133.04668,5.98641E+12,8.10834E+11,379007.3778,519539.5645
1985,10/10/22,4,29778,5,NO,222,N1,0.375420154,321788.7038,74651.91755,43100.3047,6.88228E+12,1.59662E+12,235588.0944,407989.3132
1986,10/10/22,4,29778,5,NO,222,N2,0.112173652,96148.84495,91485.04387,52818.91471,2.05639E+12,1.95664E+12,-9488.984463,201786.6744
1987,10/11/22,2,29780,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,10/12/22,0,29780,4,CC,223,N1,0.476525606,408450.519,43167.4719,24922.75152,2.16461E+12,2.28769E+11,358605.016,458296.0221
1989,10/12/22,0,29780,4,CC,223,N2,0.490020816,420017.8423,317122.7065,183090.88,2.22592E+12,1.68062E+12,53836.08233,786199.6023
1990,10/12/22,0,29780,4,MI,223,N1,0.342892849,293908.1567,159934.9219,92338.47022,4.10536E+12,2.234E+12,109231.2162,478585.0971
1991,10/12/22,0,29780,4,MI,223,N2,0.24604837,210898.6025,51524.84957,29747.88577,2.94587E+12,7.19707E+11,151402.8309,270394.374
1992,10/12/22,0,29780,4,NO,223,N1,0.302421527,259218.4518,148927.096,85983.09896,6.17205E+12,3.54599E+12,87252.25383,431184.6497
1993,10/12/22,0,29780,4,NO,223,N2,0.234487706,200989.4624,75749.5896,43734.04595,4.78561E+12,1.80362E+12,113521.3705,288457.5543
1994,10/13/22,11,29791,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,10/14/22,3,29794,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,10/15/22,4,29798,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,10/16/22,6,29804,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,10/17/22,2,29806,4,CC,224,N1,0.404141876,346407.3226,264466.0465,107967.8114,1.94071E+12,1.48165E+12,130471.6999,562342.9453
1999,10/17/22,2,29806,4,CC,224,N2,0.359631224,308255.3351,177515.117,72470.24305,1.72697E+12,9.94512E+11,163314.849,453195.8212
2000,10/17/22,2,29806,4,MI,224,N1,0.691261225,592509.6216,358757.1221,146461.9818,8.09684E+12,4.90253E+12,299585.658,885433.5852
2001,10/17/22,2,29806,4,MI,224,N2,0.84642861,725510.237,415968.6877,169818.5057,9.91434E+12,5.68435E+12,385873.2257,1065147.248
2002,10/17/22,2,29806,4,NO,224,N1,0.158757608,136077.9498,67278.76786,27466.44196,2.80735E+12,1.38799E+12,81145.06585,191010.8337
2003,10/17/22,2,29806,4,NO,224,N2,0.226308885,193979.0443,140566.291,57385.94799,4.00188E+12,2.89995E+12,79207.14833,308750.9403
2004,10/18/22,3,29809,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,10/19/22,5,29814,5,CC,225,N1,0.572697588,490883.6471,365961.8124,149403.2843,2.75013E+12,2.05027E+12,192077.0785,789690.2157
2006,10/19/22,5,29814,5,CC,225,N2,0.389167681,333572.298,242320.0442,98926.7438,1.86881E+12,1.35758E+12,135718.8104,531425.7856
2007,10/19/22,5,29814,5,MI,225,N1,0.657261817,563367.2718,224838.705,91790.01695,7.48534E+12,2.98738E+12,379787.2379,746947.3057
2008,10/19/22,5,29814,5,MI,225,N2,0.71951795,616729.6714,187747.2928,76647.51134,8.19436E+12,2.49456E+12,463434.6487,770024.6941
2009,10/19/22,5,29814,5,NO,225,N1,0.250605759,214804.9364,128997.4754,52662.99879,4.65107E+12,2.79312E+12,109478.9388,320130.934
2010,10/19/22,5,29814,5,NO,225,N2,0.292671836,250861.5733,184300.5024,75240.36504,5.43179E+12,3.99057E+12,100380.8432,401342.3034
2011,10/20/22,2,29816,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10/21/22,5,29821,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,10/22/22,4,29825,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,10/23/22,5,29830,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,10/24/22,1,29831,4,CC,226,N1,1.070502666,917573.7139,228617.0272,93332.51052,5.10589E+12,1.27215E+12,730908.6929,1104238.735
2016,10/24/22,1,29831,4,CC,226,N2,1.653389833,1417191.285,439613.4412,179471.4358,7.88604E+12,2.44625E+12,1058248.414,1776134.157
2017,10/24/22,1,29831,4,MI,226,N1,0.414900442,355628.9506,201436.973,82236.29986,4.91364E+12,2.7832E+12,191156.3509,520101.5504
2018,10/24/22,1,29831,4,MI,226,N2,0.677935116,581087.2425,228573.8101,93314.8672,8.02874E+12,3.15815E+12,394457.5081,767716.9769
2019,10/24/22,1,29831,4,NO,226,N1,0.205164049,175854.8995,82633.89252,33735.14535,3.40164E+12,1.59842E+12,108384.6088,243325.1902
2020,10/24/22,1,29831,4,NO,226,N2,0.147038506,126033.0049,132837.4048,54230.64343,2.43791E+12,2.56953E+12,17571.718,234494.2917
2021,10/25/22,4,29835,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,10/26/22,3,29838,3,CC,227,N1,0.45624594,391067.9487,312994.8228,127779.6013,2.14651E+12,1.71798E+12,135508.7461,646627.1514
2023,10/26/22,3,29838,3,CC,227,N2,0.488999512,419142.4391,350987.4959,143290.0452,2.30061E+12,1.92652E+12,132562.3487,705722.5294
2024,10/26/22,3,29838,3,MI,227,N1,0.331653419,284274.359,229252.1685,93591.80586,3.90622E+12,3.15016E+12,97090.74729,471457.9707
2025,10/26/22,3,29838,3,MI,227,N2,0.574479809,492411.2646,108787.6924,44412.38945,6.76624E+12,1.49486E+12,403586.4857,581236.0435
2026,10/26/22,3,29838,3,NO,227,N1,1.147793051,983822.6152,1199616.511,489741.3899,2.17492E+13,2.65197E+13,4339.835337,1963305.395
2027,10/26/22,3,29838,3,NO,227,N2,0.294508362,252435.7386,198294.2489,80953.28814,5.58054E+12,4.38365E+12,90529.16231,414342.3149
2028,10/27/22,2,29840,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2029,10/28/22,7,29847,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,10/29/22,6,29853,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,10/30/22,3,29856,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,10/31/22,4,29860,4,CC,228,N1,0.418230202,358483.0299,90044.62382,36760.56374,2.1305E+12,5.35144E+11,284961.9024,432004.1574
2033,10/31/22,4,29860,4,CC,228,N2,0.504778044,432666.8947,79764.28608,32563.63343,2.57138E+12,4.74047E+11,367539.6278,497794.1616
2034,10/31/22,4,29860,4,MI,228,N1,0.272338728,233433.1955,150992.5993,67525.94322,3.349E+12,2.16625E+12,98381.30904,368485.0819
2035,10/31/22,4,29860,4,MI,228,N2,0.329193344,282165.7231,123599.0175,55275.16102,4.04815E+12,1.77324E+12,171615.401,392716.0451
2036,10/31/22,4,29860,4,NO,228,N1,0.111027901,95166.77195,86908.0684,35480.07035,1.96694E+12,1.79625E+12,24206.63125,166126.9127
2037,10/31/22,4,29860,4,NO,228,N2,0.088715874,76042.17749,66712.90837,27235.43079,1.57167E+12,1.37884E+12,21571.3159,130513.0391
2038,11/1/22,7,29867,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2039,11/2/22,6,29873,5,CC,229,N1,0.405410708,347494.8928,146295.2967,59724.8048,1.95996E+12,8.25144E+11,228045.2832,466944.5024
2040,11/2/22,6,29873,5,CC,229,N2,0.521492997,446993.9978,258279.4046,105442.1254,2.52116E+12,1.45676E+12,236109.747,657878.2486
2041,11/2/22,6,29873,5,MI,229,N1,0.671044615,575181.0985,74363.49592,30358.77008,7.99068E+12,1.03309E+12,514463.5583,635898.6386
2042,11/2/22,6,29873,5,MI,229,N2,1.146853936,983017.6596,548190.6276,223797.8866,1.36565E+13,7.61571E+12,535421.8865,1430613.433
2043,11/2/22,6,29873,5,NO,229,N1,0.150352821,128873.8469,135610.5116,55362.75952,2.79533E+12,2.94145E+12,18148.32791,239599.366
2044,11/2/22,6,29873,5,NO,229,N2,0.163090978,139792.2668,94037.32456,38390.57699,3.03215E+12,2.03971E+12,63011.11277,216573.4207
2045,11/3/22,4,29877,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2046,11/4/22,2,29879,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2047,11/5/22,5,29884,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,11/6/22,8,29892,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2049,11/7/22,1,29893,5,CC,230,N1,0.4883631,418596.9429,86789.59465,50107.99583,2.44022E+12,5.05943E+11,318380.9513,518812.9346
2050,11/7/22,1,29893,5,CC,230,N2,0.537029929,460311.3675,140813.9153,81298.95188,2.6834E+12,8.20879E+11,297713.4637,622909.2712
2051,11/7/22,1,29893,5,MI,230,N1,0.425250404,364500.346,181665.7579,104884.7742,5.0638E+12,2.52378E+12,154730.7976,574269.8944
2052,11/7/22,1,29893,5,MI,230,N2,0.646365679,554027.7244,475557.7376,274563.3878,7.69681E+12,6.60666E+12,4900.948841,1103154.5
2053,11/7/22,1,29893,5,NO,230,N1,0.23254196,199321.6803,113007.8867,65245.1338,4.29319E+12,2.43407E+12,68831.41271,329811.9479
2054,11/7/22,1,29893,5,NO,230,N2,0.2683639,230026.2004,140394.7022,81056.91909,4.95453E+12,3.02396E+12,67912.36222,392140.0386
2055,11/8/22,2,29895,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2056,11/9/22,2,29897,3,CC,231,N1,0.387133272,331828.5193,117666.0682,67934.53615,1.78367E+12,6.32488E+11,195959.447,467697.5916
2057,11/9/22,2,29897,3,CC,231,N2,0.435596904,373368.7745,189919.1664,109649.8818,2.00696E+12,1.02087E+12,154069.0108,592668.5382
2058,11/9/22,2,29897,3,MI,231,N1,0.594352897,509445.3401,282504.2892,163103.9274,6.51819E+12,3.61455E+12,183237.4853,835653.1949
2059,11/9/22,2,29897,3,MI,231,N2,1.504776853,1289808.731,467324.061,269809.6724,1.65027E+13,5.97926E+12,750189.386,1829428.076
2060,11/9/22,2,29897,3,NO,231,N1,0.35257137,302204.031,231634.4972,133734.2393,6.66932E+12,5.11193E+12,34735.55242,569672.5096
2061,11/9/22,2,29897,3,NO,231,N2,0.322214674,276184.0065,227557.3975,131380.3247,6.09509E+12,5.02195E+12,13423.35709,538944.656
2062,11/10/22,7,29904,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2063,11/11/22,5,29909,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2064,11/12/22,6,29915,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2065,11/13/22,1,29916,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2066,11/14/22,0,29916,3,CC,232,N1,0.425178835,364439.0018,129785.1369,52984.56026,2.05553E+12,7.32022E+11,258469.8812,470408.1223
2067,11/14/22,0,29916,3,CC,232,N2,0.478909128,410493.538,162310.9244,66263.15743,2.31529E+12,9.15476E+11,277967.2231,543019.8528
2068,11/14/22,0,29916,3,MI,232,N1,0.406905871,348776.4609,205371.1601,83842.425,4.72654E+12,2.78314E+12,181091.6108,516461.3109
2069,11/14/22,0,29916,3,MI,232,N2,0.426341162,365435.2813,267665.7727,109274.0941,4.95229E+12,3.62734E+12,146887.0931,583983.4696
2070,11/14/22,0,29916,3,NO,232,N1,0.154682645,132585.1243,98976.38579,40406.9403,2.52952E+12,1.88832E+12,51771.24366,213399.0048
2071,11/14/22,0,29916,3,NO,232,N2,0.065194868,55881.31569,64844.28901,26472.57013,1.06613E+12,1.23713E+12,2936.175425,108826.456
2072,11/15/22,11,29927,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2073,11/16/22,5,29932,5,CC,233,N1,0.620806429,532119.7962,202243.0026,82565.36006,2.96101E+12,1.12539E+12,366989.0761,697250.5164
2074,11/16/22,5,29932,5,CC,233,N2,0.715228737,613053.2028,119883.2328,48942.12484,3.41137E+12,6.67097E+11,515168.9531,710937.4525
2075,11/16/22,5,29932,5,MI,233,N1,0.411004714,352289.7547,175107.9221,71487.50986,4.85416E+12,2.41279E+12,209314.7349,495264.7744
2076,11/16/22,5,29932,5,MI,233,N2,0.473823207,406134.1774,212996.8233,86955.58899,5.59608E+12,2.93486E+12,232222.9995,580045.3554
2077,11/16/22,5,29932,5,NO,233,N1,0.246234151,211057.8438,108978.6287,44490.33884,4.72973E+12,2.44217E+12,122077.1661,300038.5215
2078,11/16/22,5,29932,5,NO,233,N2,0.306280037,262525.7456,155031.9004,63291.50831,5.8831E+12,3.47421E+12,135942.729,389108.7622
2079,11/17/22,3,29935,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2080,11/18/22,1,29936,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2081,11/19/22,4,29940,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2082,11/20/22,5,29945,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2083,11/21/22,3,29948,5,CC,234,N1,0.411597399,352797.771,92851.7209,37906.55632,2.04329E+12,5.37767E+11,276984.6583,428610.8836
2084,11/21/22,3,29948,5,CC,234,N2,0.389414529,333783.8822,228428.3234,93255.47251,1.93317E+12,1.32298E+12,147272.9372,520294.8272
2085,11/21/22,3,29948,5,MI,234,N1,0.547958375,469678.607,200735.1991,81949.80186,6.20496E+12,2.65193E+12,305779.0033,633578.2107
2086,11/21/22,3,29948,5,MI,234,N2,1.068438846,915804.7251,411567.9448,168021.9099,1.20988E+13,5.43726E+12,579760.9053,1251848.545
2087,11/21/22,3,29948,5,NO,234,N1,0.641822487,550133.5599,799913.5286,326563.3306,9.49611E+12,1.38077E+13,-102993.1013,1203260.221
2088,11/21/22,3,29948,5,NO,234,N2,1.338348089,1147155.505,2110862.299,861755.925,1.98016E+13,3.64366E+13,-576356.3455,2870667.355
2089,11/22/22,9,29957,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2090,11/23/22,3,29960,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2091,11/24/22,3,29963,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2092,11/25/22,3,29966,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2093,11/26/22,3,29969,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2094,11/27/22,6,29975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2095,11/28/22,1,29976,4,CC,235,N1,0.404975434,347121.8002,151639.537,61906.58176,2.39148E+12,1.04471E+12,223308.6367,470934.9637
2096,11/28/22,1,29976,4,CC,235,N2,0.370413707,317497.4636,218571.9514,89231.6255,2.18738E+12,1.50584E+12,139034.2126,495960.7146
2097,11/28/22,1,29976,4,MI,235,N1,0.52697132,451689.7028,218777.8372,89315.67803,6.66834E+12,3.22984E+12,273058.3468,630321.0589
2098,11/28/22,1,29976,4,MI,235,N2,0.835460983,716109.4136,268485.3429,109608.6823,1.0572E+13,3.96368E+12,496892.0491,935326.7782
2099,11/28/22,1,29976,4,NO,235,N1,0.624049349,534899.4423,180421.0336,73656.57852,1.0853E+13,3.66071E+12,387586.2852,682212.5993
